-0.243617,-0.238348,-0.268721,-0.252925,-0.172992,-0.285745,-0.291783,4.488854,-0.291825,-0.291810,-0.287133,-0.276440,-0.277188,-0.286144,-0.255096,-0.352311,-0.291783,0.173498,-0.291941,-0.291694,-0.260795,-0.252892,-0.268350,-0.258922,-0.216115,-0.363318,-0.291783,2.780890,-0.291979,-0.291592
-0.245432,-0.238103,-0.267234,-0.259104,-0.172569,-0.287184,-0.295185,4.648605,-0.295179,-0.295202,-0.288408,-0.283769,-0.286020,-0.290535,-0.267635,-0.316990,-0.295185,0.387789,-0.295229,-0.295183,-0.267190,-0.258106,-0.270899,-0.264921,-0.232081,-0.357922,-0.295185,2.474381,-0.295323,-0.295002
-0.239893,-0.231548,-0.259086,-0.253717,-0.156992,-0.281835,-0.288822,4.564796,-0.288807,-0.288815,-0.284740,-0.275863,-0.276536,-0.285324,-0.259646,-0.322505,-0.288822,0.123956,-0.288893,-0.288816,-0.258963,-0.247140,-0.259766,-0.255209,-0.222773,-0.383558,-0.288822,2.665677,-0.288982,-0.288556
-0.230380,-0.222647,-0.251019,-0.244012,-0.157638,-0.279755,-0.279651,4.602719,-0.279658,-0.279688,-0.277867,-0.262483,-0.262581,-0.277499,-0.237002,-0.333024,-0.279651,-0.095066,-0.279720,-0.279612,-0.250253,-0.239140,-0.251807,-0.246146,-0.215360,-0.375858,-0.279651,2.623592,-0.279825,-0.279316
-0.237554,-0.229041,-0.256334,-0.251381,-0.158239,-0.291689,-0.286363,4.555231,-0.286361,-0.286393,-0.283112,-0.268221,-0.268522,-0.284398,-0.250247,-0.328425,-0.286363,0.048569,-0.286421,-0.286390,-0.256239,-0.240904,-0.252342,-0.252004,-0.212349,-0.395100,-0.286363,2.689592,-0.286514,-0.286122
-0.243827,-0.234522,-0.260639,-0.257160,-0.160457,-0.285225,-0.291945,4.485006,-0.291929,-0.291941,-0.287747,-0.276308,-0.276893,-0.287332,-0.258235,-0.328619,-0.291945,0.136499,-0.291995,-0.291986,-0.260784,-0.248960,-0.262363,-0.256709,-0.221188,-0.378686,-0.291945,2.791646,-0.292093,-0.291720
-0.241047,-0.232525,-0.260206,-0.255113,-0.151309,-0.283820,-0.290405,4.608166,-0.290389,-0.290393,-0.285854,-0.277763,-0.278624,-0.286495,-0.258800,-0.315310,-0.290405,0.168758,-0.290449,-0.290436,-0.261310,-0.250603,-0.263271,-0.258136,-0.222855,-0.367215,-0.290405,2.586967,-0.290540,-0.290214
-0.251210,-0.241748,-0.267945,-0.262723,-0.165769,-0.314597,-0.299626,4.501918,-0.299624,-0.299627,-0.292637,-0.284387,-0.286103,-0.295236,-0.256823,-0.332991,-0.299626,0.402330,-0.299684,-0.299625,-0.269119,-0.258616,-0.272247,-0.265876,-0.233711,-0.373170,-0.299626,2.717296,-0.299776,-0.299422
-0.245647,-0.238699,-0.266977,-0.258523,-0.165433,-0.287889,-0.293704,4.472278,-0.293692,-0.293694,-0.288993,-0.279739,-0.280571,-0.290244,-0.257399,-0.326578,-0.293704,0.179140,-0.293752,-0.293699,-0.262389,-0.255312,-0.271523,-0.260840,-0.225091,-0.352725,-0.293704,2.806442,-0.293836,-0.293504
-0.244345,-0.236953,-0.265127,-0.258033,-0.169873,-0.285967,-0.292887,4.525406,-0.292882,-0.292910,-0.288056,-0.275933,-0.276647,-0.288614,-0.255647,-0.332603,-0.292887,0.194382,-0.292944,-0.292891,-0.262435,-0.254803,-0.270043,-0.261971,-0.227530,-0.350029,-0.292887,2.720832,-0.293011,-0.292712
-0.237300,-0.229920,-0.258591,-0.250384,-0.166843,-0.276984,-0.286495,4.596626,-0.286495,-0.286534,-0.282785,-0.271896,-0.272385,-0.283353,-0.256275,-0.333070,-0.286495,0.084751,-0.286573,-0.286446,-0.257139,-0.246593,-0.259497,-0.253304,-0.220160,-0.364978,-0.286495,2.618537,-0.286638,-0.286284
-0.229032,-0.221641,-0.249900,-0.241885,-0.156920,-0.272617,-0.277687,4.549275,-0.277681,-0.277701,-0.277007,-0.257140,-0.257153,-0.274402,-0.246638,-0.342361,-0.277687,-0.206366,-0.277784,-0.277660,-0.247441,-0.237264,-0.250896,-0.245181,-0.198865,-0.353708,-0.277687,2.716334,-0.277819,-0.277484
-0.228179,-0.220490,-0.249227,-0.242476,-0.158115,-0.270022,-0.277892,4.646628,-0.277898,-0.277938,-0.276593,-0.266135,-0.266212,-0.277706,-0.245897,-0.303191,-0.277892,-0.140034,-0.277920,-0.277922,-0.249235,-0.241156,-0.254937,-0.247036,-0.214913,-0.346397,-0.277892,2.552358,-0.278041,-0.277638
-0.232245,-0.224330,-0.252759,-0.246646,-0.150545,-0.272333,-0.281844,4.624626,-0.281836,-0.281865,-0.279435,-0.266331,-0.266526,-0.278444,-0.253100,-0.331999,-0.281844,-0.038166,-0.281933,-0.281799,-0.252833,-0.241975,-0.254523,-0.249347,-0.217373,-0.361977,-0.281844,2.582842,-0.281988,-0.281630
-0.241250,-0.233221,-0.260792,-0.254632,-0.162028,-0.282498,-0.289818,4.526295,-0.289804,-0.289818,-0.286083,-0.274687,-0.275165,-0.285390,-0.253638,-0.319608,-0.289818,0.088320,-0.289877,-0.289846,-0.259265,-0.248728,-0.262369,-0.255867,-0.217002,-0.367338,-0.289818,2.733320,-0.289956,-0.289617
-0.229355,-0.222661,-0.252129,-0.243341,-0.166039,-0.270030,-0.278641,4.613928,-0.278642,-0.278677,-0.276914,-0.260199,-0.260284,-0.275589,-0.244465,-0.336138,-0.278641,-0.102700,-0.278738,-0.278591,-0.249505,-0.236185,-0.247787,-0.246262,-0.202296,-0.388928,-0.278641,2.604581,-0.278799,-0.278329
-0.235108,-0.227465,-0.254668,-0.248203,-0.160490,-0.273203,-0.282656,4.434806,-0.282648,-0.282664,-0.281530,-0.261722,-0.261755,-0.279504,-0.241741,-0.340953,-0.282656,-0.166059,-0.282751,-0.282623,-0.250586,-0.241785,-0.257348,-0.247361,-0.200876,-0.353480,-0.282656,2.892915,-0.282790,-0.282438
-0.239428,-0.231605,-0.258950,-0.253430,-0.168849,-0.287545,-0.287411,4.472875,-0.287413,-0.287443,-0.284335,-0.270619,-0.270911,-0.284954,-0.249139,-0.328270,-0.287411,0.026146,-0.287462,-0.287435,-0.255963,-0.245334,-0.259485,-0.252993,-0.218935,-0.375001,-0.287411,2.823423,-0.287565,-0.287146
-0.231560,-0.224101,-0.252475,-0.245334,-0.159145,-0.271131,-0.280465,4.572100,-0.280461,-0.280485,-0.278970,-0.265140,-0.265217,-0.277234,-0.243953,-0.318653,-0.280465,-0.126680,-0.280527,-0.280479,-0.250576,-0.240385,-0.253788,-0.248363,-0.209761,-0.362545,-0.280465,2.677092,-0.280609,-0.280225
-0.243090,-0.234392,-0.260897,-0.254593,-0.162426,-0.298725,-0.291020,4.462763,-0.291017,-0.291033,-0.287035,-0.276827,-0.277409,-0.288259,-0.257006,-0.332329,-0.291020,0.109919,-0.291087,-0.291000,-0.259501,-0.250766,-0.266012,-0.257142,-0.216632,-0.360234,-0.291020,2.829758,-0.291162,-0.290806
-0.234006,-0.226244,-0.254113,-0.247168,-0.158258,-0.275410,-0.282630,4.540588,-0.282623,-0.282643,-0.280469,-0.266511,-0.266662,-0.280656,-0.250907,-0.335918,-0.282630,-0.064196,-0.282723,-0.282570,-0.252275,-0.241651,-0.255129,-0.250326,-0.211435,-0.369785,-0.282630,2.724142,-0.282775,-0.282388
-0.241629,-0.233622,-0.260771,-0.254881,-0.161788,-0.295860,-0.289580,4.464688,-0.289580,-0.289599,-0.286049,-0.273791,-0.274201,-0.286775,-0.255182,-0.336570,-0.289580,0.070379,-0.289653,-0.289541,-0.258038,-0.247956,-0.262450,-0.254311,-0.212774,-0.363409,-0.289580,2.831201,-0.289720,-0.289378
-0.226113,-0.218637,-0.247091,-0.241036,-0.156887,-0.271087,-0.275149,4.593291,-0.275152,-0.275188,-0.274752,-0.254612,-0.254616,-0.273057,-0.241842,-0.339357,-0.275149,-0.229144,-0.275243,-0.275111,-0.245635,-0.235531,-0.248747,-0.240962,-0.212124,-0.350455,-0.275149,2.644749,-0.275291,-0.274925
-0.234023,-0.226737,-0.254447,-0.246786,-0.156744,-0.275800,-0.281785,4.455240,-0.281772,-0.281772,-0.280666,-0.262869,-0.262905,-0.277684,-0.251283,-0.333975,-0.281785,-0.166817,-0.281879,-0.281776,-0.250030,-0.239861,-0.254440,-0.249013,-0.199556,-0.357805,-0.281785,2.862255,-0.281913,-0.281589
-0.239280,-0.232495,-0.261641,-0.251721,-0.172431,-0.278571,-0.288269,4.571254,-0.288263,-0.288289,-0.284327,-0.273245,-0.273782,-0.284686,-0.256403,-0.329880,-0.288269,0.108998,-0.288343,-0.288263,-0.258492,-0.248884,-0.262519,-0.255337,-0.220621,-0.359757,-0.288269,2.658261,-0.288405,-0.288070
-0.233847,-0.227030,-0.256368,-0.248401,-0.161798,-0.274949,-0.283141,4.609902,-0.283135,-0.283147,-0.280585,-0.269551,-0.269801,-0.279032,-0.250778,-0.314455,-0.283141,-0.022231,-0.283208,-0.283156,-0.253926,-0.245102,-0.258808,-0.250256,-0.219142,-0.353360,-0.283141,2.607777,-0.283288,-0.282904
-0.246146,-0.238291,-0.266140,-0.258049,-0.168214,-0.313634,-0.294863,4.533061,-0.294878,-0.294881,-0.288891,-0.280517,-0.281836,-0.290704,-0.260968,-0.332172,-0.294863,0.306196,-0.294925,-0.294852,-0.264698,-0.255234,-0.269192,-0.260515,-0.231192,-0.367102,-0.294863,2.688003,-0.295022,-0.294620
-0.241278,-0.234552,-0.262803,-0.252649,-0.171053,-0.293662,-0.288975,4.427764,-0.288981,-0.288998,-0.285775,-0.276807,-0.277246,-0.285108,-0.256953,-0.323963,-0.288975,0.037461,-0.289038,-0.288956,-0.256797,-0.249693,-0.266475,-0.254784,-0.218285,-0.347925,-0.288975,2.891364,-0.289114,-0.288770
-0.229433,-0.222356,-0.251439,-0.244479,-0.161062,-0.273398,-0.278764,4.604500,-0.278765,-0.278798,-0.277425,-0.262056,-0.262113,-0.275743,-0.246322,-0.324924,-0.278764,-0.139947,-0.278838,-0.278773,-0.249387,-0.239017,-0.252016,-0.245800,-0.210814,-0.351885,-0.278764,2.624056,-0.278893,-0.278586
-0.240269,-0.232844,-0.260730,-0.253368,-0.163092,-0.279494,-0.288459,4.493521,-0.288445,-0.288448,-0.285269,-0.275352,-0.275756,-0.285103,-0.257968,-0.318399,-0.288459,0.034749,-0.288519,-0.288491,-0.257313,-0.246460,-0.260311,-0.253723,-0.210471,-0.367053,-0.288459,2.790839,-0.288592,-0.288264
-0.231598,-0.223475,-0.251018,-0.244345,-0.155481,-0.273320,-0.280249,4.545209,-0.280241,-0.280266,-0.278641,-0.262264,-0.262340,-0.276282,-0.252466,-0.349440,-0.280249,-0.118531,-0.280370,-0.280103,-0.249935,-0.239589,-0.253179,-0.247365,-0.211353,-0.362125,-0.280249,2.719681,-0.280394,-0.280019
-0.244038,-0.236163,-0.263572,-0.256189,-0.164168,-0.285228,-0.292177,4.479170,-0.292161,-0.292164,-0.287882,-0.276760,-0.277382,-0.287877,-0.260532,-0.333178,-0.292177,0.141264,-0.292241,-0.292186,-0.260916,-0.250561,-0.264735,-0.257637,-0.220123,-0.364470,-0.292177,2.800580,-0.292312,-0.292007
-0.251926,-0.243888,-0.270431,-0.263361,-0.167213,-0.293593,-0.299078,4.376896,-0.299061,-0.299056,-0.293332,-0.285292,-0.286563,-0.295385,-0.266338,-0.331236,-0.299078,0.280414,-0.299136,-0.299085,-0.266424,-0.258349,-0.274767,-0.264972,-0.224394,-0.360467,-0.299078,2.932296,-0.299211,-0.298892
-0.231092,-0.221903,-0.248450,-0.245071,-0.138185,-0.275935,-0.279682,4.540894,-0.279667,-0.279673,-0.278525,-0.264392,-0.264440,-0.276960,-0.251136,-0.332944,-0.279682,-0.157940,-0.279778,-0.279620,-0.249272,-0.239228,-0.253032,-0.247103,-0.213363,-0.362881,-0.279682,2.728008,-0.279830,-0.279436
-0.226726,-0.217764,-0.244777,-0.241882,-0.144200,-0.269512,-0.275702,4.581746,-0.275691,-0.275706,-0.275525,-0.258056,-0.258058,-0.272700,-0.242788,-0.329511,-0.275702,-0.248046,-0.275789,-0.275682,-0.245964,-0.234610,-0.247370,-0.240329,-0.206354,-0.359713,-0.275702,2.663429,-0.275849,-0.275466
-0.246185,-0.238543,-0.266060,-0.258616,-0.169475,-0.287707,-0.294163,4.465121,-0.294154,-0.294171,-0.289553,-0.278612,-0.279323,-0.290438,-0.258116,-0.327866,-0.294163,0.176510,-0.294210,-0.294192,-0.262694,-0.251656,-0.265616,-0.261101,-0.209129,-0.370538,-0.294163,2.817091,-0.294298,-0.293977
-0.244096,-0.235325,-0.261882,-0.256786,-0.160391,-0.284293,-0.292191,4.484915,-0.292173,-0.292173,-0.287728,-0.275372,-0.275985,-0.288780,-0.253685,-0.340499,-0.292191,0.158684,-0.292252,-0.292171,-0.261081,-0.250041,-0.263779,-0.258572,-0.221225,-0.382821,-0.292191,2.788354,-0.292345,-0.291924
-0.223438,-0.216296,-0.244708,-0.237654,-0.151914,-0.263912,-0.271949,4.545480,-0.271944,-0.271961,-0.272745,-0.251474,-0.251487,-0.268956,-0.243477,-0.343334,-0.271949,-0.344464,-0.272068,-0.271863,-0.241713,-0.231603,-0.245265,-0.238014,-0.199091,-0.350054,-0.271949,2.721611,-0.272095,-0.271713
-0.227464,-0.220230,-0.248250,-0.239257,-0.149943,-0.267423,-0.275570,4.490285,-0.275564,-0.275576,-0.275738,-0.261743,-0.261743,-0.273908,-0.249758,-0.322993,-0.275570,-0.284077,-0.275662,-0.275517,-0.244359,-0.236087,-0.251420,-0.241404,-0.214889,-0.350184,-0.275570,2.810625,-0.275734,-0.275278
-0.241751,-0.233606,-0.261052,-0.254042,-0.158063,-0.280238,-0.290297,4.513480,-0.290282,-0.290290,-0.286378,-0.276098,-0.276661,-0.286471,-0.257392,-0.333300,-0.290297,0.106943,-0.290373,-0.290258,-0.259500,-0.250610,-0.265296,-0.257845,-0.225268,-0.355746,-0.290297,2.751529,-0.290442,-0.290100
-0.239174,-0.230970,-0.257891,-0.250324,-0.157229,-0.304202,-0.287061,4.454970,-0.287062,-0.287060,-0.284031,-0.272753,-0.273087,-0.283947,-0.256568,-0.327472,-0.287061,0.025493,-0.287141,-0.287053,-0.255290,-0.244373,-0.258581,-0.249112,-0.220351,-0.381666,-0.287061,2.850026,-0.287239,-0.286732
-0.210802,-0.202154,-0.229362,-0.225376,-0.128039,-0.252388,-0.259660,4.583660,-0.259651,-0.259668,-0.263485,-0.235022,-0.235314,-0.256981,-0.230432,-0.338027,-0.259660,-0.630208,-0.259767,-0.259612,-0.230342,-0.218855,-0.231304,-0.225427,-0.186990,-0.350785,-0.259660,2.634503,-0.259811,-0.259381
-0.239143,-0.232320,-0.260115,-0.248476,-0.167989,-0.296185,-0.286362,4.392816,-0.286367,-0.286373,-0.284200,-0.271546,-0.271712,-0.282953,-0.255269,-0.318639,-0.286362,-0.052570,-0.286424,-0.286422,-0.253616,-0.246790,-0.264179,-0.251059,-0.224320,-0.344602,-0.286362,2.950190,-0.286515,-0.286132
-0.230757,-0.224369,-0.252137,-0.241575,-0.163087,-0.271006,-0.277312,4.338403,-0.277314,-0.277340,-0.278067,-0.259543,-0.259557,-0.273896,-0.253123,-0.330454,-0.277312,-0.336337,-0.277406,-0.277323,-0.243848,-0.237513,-0.255803,-0.240550,-0.188323,-0.335767,-0.277312,3.033107,-0.277460,-0.277022
-0.229303,-0.220442,-0.247001,-0.242683,-0.139619,-0.269861,-0.277513,4.500269,-0.277495,-0.277501,-0.277447,-0.259399,-0.259399,-0.273340,-0.249706,-0.330054,-0.277513,-0.257223,-0.277602,-0.277522,-0.246415,-0.236832,-0.251315,-0.243269,-0.210573,-0.353260,-0.277513,2.794472,-0.277661,-0.277281
-0.240531,-0.233303,-0.260785,-0.252079,-0.160893,-0.295831,-0.287895,4.406460,-0.287895,-0.287891,-0.285248,-0.275704,-0.276004,-0.284403,-0.260176,-0.320344,-0.287895,-0.007876,-0.287956,-0.287927,-0.255354,-0.248366,-0.265487,-0.251182,-0.220516,-0.347919,-0.287895,2.926595,-0.288048,-0.287654
-0.233386,-0.226809,-0.254924,-0.245171,-0.162802,-0.279811,-0.280683,4.406567,-0.280678,-0.280688,-0.279901,-0.266830,-0.266855,-0.277513,-0.252348,-0.324401,-0.280683,-0.184826,-0.280758,-0.280682,-0.248126,-0.237287,-0.252022,-0.243935,-0.207942,-0.370684,-0.280683,2.935123,-0.280845,-0.280418
-0.235928,-0.229419,-0.257730,-0.247207,-0.172639,-0.303639,-0.283388,4.420233,-0.283413,-0.283416,-0.281789,-0.269919,-0.270019,-0.280448,-0.251681,-0.317276,-0.283388,-0.109522,-0.283446,-0.283422,-0.251051,-0.242367,-0.258181,-0.247612,-0.208956,-0.347486,-0.283388,2.913229,-0.283531,-0.283200
-0.230244,-0.220110,-0.246991,-0.243512,-0.138364,-0.321258,-0.280426,4.646848,-0.280439,-0.280422,-0.278013,-0.268108,-0.268354,-0.276744,-0.248857,-0.316766,-0.280426,-0.043357,-0.280488,-0.280398,-0.251741,-0.242917,-0.256283,-0.248279,-0.223699,-0.344024,-0.280426,2.544588,-0.280567,-0.280225
-0.240393,-0.232578,-0.259506,-0.252234,-0.162596,-0.277973,-0.287781,4.377955,-0.287780,-0.287794,-0.285250,-0.272702,-0.272925,-0.284118,-0.257866,-0.332902,-0.287781,-0.041225,-0.287859,-0.287809,-0.254767,-0.246062,-0.262312,-0.250184,-0.215110,-0.357163,-0.287781,2.970002,-0.287927,-0.287577
-0.213576,-0.207988,-0.239569,-0.225341,-0.150187,-0.238971,-0.263908,4.717647,-0.263906,-0.263949,-0.266166,-0.245673,-0.245809,-0.261536,-0.234588,-0.313025,-0.263908,-0.472308,-0.263987,-0.263903,-0.236494,-0.225996,-0.237743,-0.233805,-0.170532,-0.340020,-0.263908,2.416871,-0.264026,-0.263693
-0.235822,-0.228658,-0.255954,-0.247551,-0.163954,-0.274192,-0.282838,4.354900,-0.282842,-0.282863,-0.281955,-0.268064,-0.268094,-0.279757,-0.253136,-0.326668,-0.282838,-0.179823,-0.282932,-0.282863,-0.249381,-0.242625,-0.260568,-0.245794,-0.211948,-0.345352,-0.282838,3.009970,-0.283006,-0.282554
-0.238778,-0.232706,-0.262163,-0.253089,-0.180563,-0.271821,-0.287105,4.497052,-0.287109,-0.287160,-0.284347,-0.273994,-0.274296,-0.283468,-0.254472,-0.314717,-0.287105,-0.003146,-0.287158,-0.287130,-0.256024,-0.249460,-0.265898,-0.255950,-0.213976,-0.334649,-0.287105,2.790529,-0.287217,-0.286973
-0.252658,-0.247976,-0.280155,-0.264416,-0.203804,-0.290195,-0.302141,4.587024,-0.302160,-0.302210,-0.293418,-0.289080,-0.292451,-0.293782,-0.265745,-0.317134,-0.302141,0.568455,-0.302191,-0.302159,-0.273472,-0.265066,-0.278668,-0.270752,-0.234452,-0.357304,-0.302141,2.534474,-0.302281,-0.301999
-0.255952,-0.248525,-0.276687,-0.267331,-0.183279,-0.295638,-0.304521,4.499811,-0.304513,-0.304533,-0.295952,-0.287736,-0.290108,-0.296869,-0.251750,-0.347067,-0.304521,0.552075,-0.304574,-0.304433,-0.274323,-0.265152,-0.279292,-0.272836,-0.234680,-0.371142,-0.304521,2.683047,-0.304656,-0.304347
-0.240535,-0.231921,-0.259237,-0.254442,-0.165852,-0.300929,-0.289501,4.576215,-0.289508,-0.289536,-0.285222,-0.274638,-0.275279,-0.285205,-0.254182,-0.334238,-0.289501,0.152495,-0.289566,-0.289460,-0.259818,-0.251072,-0.265120,-0.257628,-0.215641,-0.355827,-0.289501,2.643580,-0.289632,-0.289303
-0.230093,-0.223351,-0.253302,-0.243472,-0.161012,-0.271744,-0.280096,4.682169,-0.280104,-0.280140,-0.277730,-0.266162,-0.266371,-0.276355,-0.249689,-0.324768,-0.280096,-0.032864,-0.280172,-0.280073,-0.252154,-0.242386,-0.254800,-0.247799,-0.216708,-0.352642,-0.280096,2.482131,-0.280239,-0.279882
-0.235430,-0.227539,-0.255978,-0.246515,-0.156906,-0.276959,-0.285007,4.629364,-0.284991,-0.285000,-0.281542,-0.267511,-0.267866,-0.280719,-0.254686,-0.339292,-0.285007,0.069502,-0.285107,-0.284968,-0.256187,-0.238711,-0.248799,-0.251130,-0.203304,-0.406568,-0.285007,2.561782,-0.285160,-0.284755
-0.241933,-0.234123,-0.262606,-0.253775,-0.161283,-0.283260,-0.291465,4.626119,-0.291457,-0.291473,-0.286490,-0.275598,-0.276410,-0.285208,-0.256591,-0.324927,-0.291465,0.209272,-0.291539,-0.291482,-0.262751,-0.251788,-0.264110,-0.258709,-0.213975,-0.368146,-0.291465,2.549520,-0.291592,-0.291293
